"","O18","NA.","NA..1","elev"
"2016",-13.9977331161499,-118.04169145,51.04161025,1338.46020507812
"2017",-12.6631717681885,-119.95835735,51.95827655,1508.03759765625
"2018",-13.3098087310791,-119.87502405,51.95827655,1809.77954101562
"2019",-13.0481815338135,-119.79169075,51.95827655,1560.12963867188
"2020",-13.1126651763916,-119.70835745,51.95827655,1601.72351074219
"2021",-12.9436063766479,-119.62502415,51.95827655,1652.98706054688
"2022",-12.9573812484741,-119.54169085,51.95827655,1591.41906738281
"2023",-13.0888690948486,-119.45835755,51.95827655,1778.67761230469
"2024",-12.3332347869873,-119.37502425,51.95827655,1270.37683105469
"2025",-12.8056421279907,-119.29169095,51.95827655,1303.72888183594
"2026",-12.9345235824585,-119.20835765,51.95827655,1192.44396972656
"2027",-12.5400123596191,-119.12502435,51.95827655,1630.59118652344
"2028",-13.182222366333,-119.04169105,51.95827655,1485.75695800781
"2029",-13.6923656463623,-118.95835775,51.95827655,1705.10034179688
"2030",-13.2564086914062,-118.87502445,51.95827655,1951.80383300781
"2031",-13.0340690612793,-118.79169115,51.95827655,1142.51916503906
"2032",-13.1817712783813,-118.70835785,51.95827655,1256.91125488281
"2033",-12.7645149230957,-118.62502455,51.95827655,1328.84729003906
"2034",-12.5867958068848,-118.54169125,51.95827655,1063.55200195312
"2035",-13.6705846786499,-118.45835795,51.95827655,2018.15087890625
"2036",-13.7020950317383,-118.37502465,51.95827655,1832.33605957031
"2037",-14.26353931427,-118.29169135,51.95827655,2120.77734375
"2038",-13.9143114089966,-118.20835805,51.95827655,1958.79602050781
"2039",-12.7917642593384,-118.12502475,51.95827655,1358.7275390625
"2040",-12.6827716827393,-118.04169145,51.95827655,753
"2041",-12.7486515045166,-119.95835735,51.87494325,1476
"2042",-13.3592777252197,-119.87502405,51.87494325,1769.73681640625
"2043",-13.0661106109619,-119.79169075,51.87494325,1207.69812011719
"2044",-12.8666772842407,-119.70835745,51.87494325,1483.39916992188
"2045",-12.3270473480225,-119.62502415,51.87494325,1356.80444335938
"2046",-12.8761806488037,-119.54169085,51.87494325,1651.27893066406
"2047",-13.0871286392212,-119.45835755,51.87494325,1664.79516601562
"2048",-12.3932867050171,-119.37502425,51.87494325,1497.87756347656
"2049",-12.3805170059204,-119.29169095,51.87494325,1144.32897949219
"2050",-13.1143627166748,-119.20835765,51.87494325,1867.26745605469
"2051",-12.0660810470581,-119.12502435,51.87494325,668
"2052",-12.9462871551514,-119.04169105,51.87494325,1492.92395019531
"2053",-13.3858795166016,-118.95835775,51.87494325,1777.99914550781
"2054",-12.9895000457764,-118.87502445,51.87494325,1100.62097167969
"2055",-12.9526062011719,-118.79169115,51.87494325,1527.62023925781
"2056",-13.3217840194702,-118.70835785,51.87494325,1648
"2057",-12.3618850708008,-118.62502455,51.87494325,1150.74633789062
"2058",-12.8446779251099,-118.54169125,51.87494325,1344.54626464844
"2059",-12.9134349822998,-118.45835795,51.87494325,1963.61535644531
"2060",-13.4707145690918,-118.37502465,51.87494325,2080.41723632812
"2061",-13.4175291061401,-118.29169135,51.87494325,1502.98583984375
"2062",-14.0237760543823,-118.20835805,51.87494325,2244.7861328125
"2063",-14.4840059280396,-118.12502475,51.87494325,2535.19750976562
"2064",-13.0100193023682,-118.04169145,51.87494325,1081.50158691406
"2065",-13.1183528900146,-119.95835735,51.79160995,1722.17041015625
"2066",-13.498743057251,-119.87502405,51.79160995,2238.2158203125
"2067",-12.7787837982178,-119.79169075,51.79160995,1745.3623046875
"2068",-12.173300743103,-119.70835745,51.79160995,826.239379882812
"2069",-12.6540327072144,-119.62502415,51.79160995,1657.2978515625
"2070",-12.6945362091064,-119.54169085,51.79160995,1655.2080078125
"2071",-12.5144309997559,-119.45835755,51.79160995,1065.40588378906
"2072",-12.6364402770996,-119.37502425,51.79160995,1829.736328125
"2073",-12.2255773544312,-119.29169095,51.79160995,1002.0302734375
"2074",-12.8081550598145,-119.20835765,51.79160995,1662.97277832031
"2075",-12.1314706802368,-119.12502435,51.79160995,669.080017089844
"2076",-13.0087633132935,-119.04169105,51.79160995,2054.33862304688
"2077",-13.4449701309204,-118.95835775,51.79160995,1836.03918457031
"2078",-13.3796138763428,-118.87502445,51.79160995,2109.7890625
"2079",-13.053261756897,-118.79169115,51.79160995,1120.64245605469
"2080",-12.1185674667358,-118.70835785,51.79160995,1117.45947265625
"2081",-12.2317819595337,-118.62502455,51.79160995,1309.08874511719
"2082",-12.701509475708,-118.54169125,51.79160995,1544.30004882812
"2083",-13.3883333206177,-118.45835795,51.79160995,1542.66345214844
"2084",-13.1292381286621,-118.37502465,51.79160995,1268.48999023438
"2085",-13.7791042327881,-118.29169135,51.79160995,2633.56298828125
"2086",-13.9027872085571,-118.20835805,51.79160995,2193.50903320312
"2087",-13.5269889831543,-118.12502475,51.79160995,1567.87805175781
"2088",-13.6985445022583,-118.04169145,51.79160995,2468.21044921875
"2089",-12.5005807876587,-119.95835735,51.70827665,1348.849609375
"2090",-13.1022968292236,-119.87502405,51.70827665,1774.67077636719
"2091",-12.5149173736572,-119.79169075,51.70827665,1360.36877441406
"2092",-12.0360021591187,-119.70835745,51.70827665,770.84814453125
"2093",-12.4200735092163,-119.62502415,51.70827665,1320.43933105469
"2094",-11.9951181411743,-119.54169085,51.70827665,1168.21704101562
"2095",-12.3702945709229,-119.45835755,51.70827665,1262.32397460938
"2096",-11.9179210662842,-119.37502425,51.70827665,590.17333984375
"2097",-12.6082277297974,-119.29169095,51.70827665,1389.28015136719
"2098",-12.2271013259888,-119.20835765,51.70827665,1279.96875
"2099",-12.4277381896973,-119.12502435,51.70827665,1611.90795898438
"2100",-13.53125,-119.04169105,51.70827665,1248.46923828125
"2101",-13.548755645752,-118.95835775,51.70827665,1802.41613769531
"2102",-13.5106658935547,-118.87502445,51.70827665,2007.80810546875
"2103",-12.8244524002075,-118.79169115,51.70827665,1748.02746582031
"2104",-11.9945373535156,-118.70835785,51.70827665,1115.12036132812
"2105",-11.9016284942627,-118.62502455,51.70827665,954.381591796875
"2106",-13.0658502578735,-118.54169125,51.70827665,1153.06396484375
"2107",-13.4900236129761,-118.45835795,51.70827665,1944.43432617188
"2108",-13.0021877288818,-118.37502465,51.70827665,1600.22802734375
"2109",-13.4107427597046,-118.29169135,51.70827665,2271.79321289062
"2110",-13.1863527297974,-118.20835805,51.70827665,1561.67529296875
"2111",-13.8996591567993,-118.12502475,51.70827665,2331.10083007812
"2112",-13.7560157775879,-118.04169145,51.70827665,2285.3896484375
"2113",-11.4942712783813,-119.95835735,51.62494335,410
"2114",-12.1181325912476,-119.87502405,51.62494335,1427.69445800781
"2115",-12.2087106704712,-119.79169075,51.62494335,1351.44055175781
"2116",-11.7438268661499,-119.70835745,51.62494335,855.6328125
"2117",-11.8425531387329,-119.62502415,51.62494335,1303.10131835938
"2118",-11.9628591537476,-119.54169085,51.62494335,1179.76330566406
"2119",-12.2405805587769,-119.45835755,51.62494335,1291.38403320312
"2120",-12.55016040802,-119.37502425,51.62494335,1483.86181640625
"2121",-12.6775789260864,-119.29169095,51.62494335,1820.7919921875
"2122",-11.8599224090576,-119.20835765,51.62494335,596.098449707031
"2123",-12.329026222229,-119.12502435,51.62494335,1161.87817382812
"2124",-13.0991249084473,-119.04169105,51.62494335,1528.87561035156
"2125",-13.0303554534912,-118.95835775,51.62494335,1626.96398925781
"2126",-13.3478975296021,-118.87502445,51.62494335,1510.90246582031
"2127",-13.2493963241577,-118.79169115,51.62494335,2237.98583984375
"2128",-12.3448171615601,-118.70835785,51.62494335,1076.15124511719
"2129",-11.5642442703247,-118.62502455,51.62494335,521.510803222656
"2130",-12.0013790130615,-118.54169125,51.62494335,836.927185058594
"2131",-12.1693210601807,-118.45835795,51.62494335,1010.91522216797
"2132",-12.6125450134277,-118.37502465,51.62494335,907.470397949219
"2133",-12.7313566207886,-118.29169135,51.62494335,2050.11450195312
"2134",-12.5420780181885,-118.20835805,51.62494335,751.12158203125
"2135",-12.7746124267578,-118.12502475,51.62494335,1570.52355957031
"2136",-13.84202003479,-118.04169145,51.62494335,2255.36328125
"2137",-12.8526344299316,-119.95835735,51.54161005,1913.67919921875
"2138",-12.2389469146729,-119.87502405,51.54161005,1485.32446289062
"2139",-12.023889541626,-119.79169075,51.54161005,1237.28393554688
"2140",-12.1990604400635,-119.70835745,51.54161005,1357.87182617188
"2141",-12.5368795394897,-119.62502415,51.54161005,1422.11999511719
"2142",-12.2047758102417,-119.54169085,51.54161005,1174.33630371094
"2143",-12.6227331161499,-119.45835755,51.54161005,1628.02478027344
"2144",-12.3942222595215,-119.37502425,51.54161005,1394.33679199219
"2145",-11.5508222579956,-119.29169095,51.54161005,543.418395996094
"2146",-12.0395288467407,-119.20835765,51.54161005,1045.21765136719
"2147",-12.5718402862549,-119.12502435,51.54161005,1306.91857910156
"2148",-13.3235645294189,-119.04169105,51.54161005,1953.64660644531
